,genero,edad,ubicacion,tipo_escuela,transporte_a_la_escuela,area_de_la_carrera,promedio_inicial,promedio_medio,promedio_final,horas_estudio_semanal,otra_carrera_previa,nivel_ingresos_rango,trabaja,apoyo_economico,foraneo_o_local,con_quien_vive,estado_civil,discapacidad,problemas_socioeconomicos,horas_sueño,nivel_estres_percibido,recibio_orientacion_vocacional,razon_principal_eleccion_carrera,problemas_familiares,problemas_psicologicos,nivel_de_satisfaccion,hobbies,amigos_cercanos,motivo_eleccion_carrera,expectativas_cumplidas,deserto
526,Masculino,0.2222222222222222,Urbana,Privada,0.6111111111111112,Ciencias Naturales,0.8571428571428571,0.6415094339622641,0.65,0.45161290322580644,Si,>20k,Si,Trabajo Propio,Foraneo,Solo,Soltero,Ninguna,Si,0.5,0.6,Si,Prestigio,Si,No,0.6,Lectura,0.45454545454545453,Cercanía,Si,No
527,Masculino,0.3333333333333333,Rural,Privada,0.4444444444444444,Ciencias Naturales,0.6607142857142857,0.7169811320754716,0.5,0.2903225806451613,No,5k-10k,No,Beca,Foraneo,Amigos,Soltero,Ninguna,Si,0.5,0.6,Si,Demanda Laboral,Si,No,0.6,Arte,0.09090909090909091,Prestigio,No,No
528,Femenino,0.4444444444444444,Urbana,Privada,0.7222222222222222,Ciencias Naturales,0.5,0.6037735849056604,0.4,0.6129032258064516,Si,10k-20k,Si,Beca,Foraneo,Amigos,Soltero,Ninguna,No,0.3,0.6,No,Sueldo,No,No,0.6,Tecnología,0.18181818181818182,Influencia Familiar,Si,No
529,Femenino,0.3333333333333333,Urbana,Publica,0.3333333333333333,Arte,0.5535714285714286,0.37735849056603776,0.5666666666666667,0.45161290322580644,Si,<5k,Si,Beca,Foraneo,Amigos,Divorciado,Ninguna,Si,0.3,0.6,No,Sueldo,Si,No,0.6,Lectura,0.45454545454545453,Vocación,Si,No
530,Femenino,0.1111111111111111,Rural,Privada,0.4444444444444444,Ciencias Naturales,0.9107142857142857,0.3584905660377358,0.11666666666666667,0.2903225806451613,Si,5k-10k,No,Padres,Local,Solo,Soltero,Ninguna,Si,0.2,0.6,No,Gusto Personal,Si,Si,0.6,Arte,0.5454545454545454,Cercanía,Si,No
531,Femenino,0.1111111111111111,Rural,Publica,0.3888888888888889,Arte,0.5714285714285714,0.4716981132075472,0.6166666666666667,0.3870967741935484,Si,5k-10k,Si,Beca,Foraneo,Otros,Soltero,Ninguna,No,0.5,0.2,No,Sueldo,No,No,0.2,Viajar,0.6363636363636364,Prestigio,No,Si
532,Femenino,0.5555555555555556,Rural,Privada,0.5925925925925926,Ciencias Sociales,0.48214285714285715,0.5471698113207547,0.6666666666666666,0.45161290322580644,No,5k-10k,No,Padres,Local,Otros,Soltero,Ninguna,Si,0.5,0.8,Si,Amigos/Familia,Si,No,0.8,Lectura,0.5454545454545454,Vocación,Si,No
533,Femenino,0.3333333333333333,Urbana,Publica,0.5185185185185185,Ciencias Naturales,0.48214285714285715,0.49056603773584906,0.35,0.6129032258064516,Si,5k-10k,No,Padres,Foraneo,Otros,Soltero,Ninguna,Si,0.6,1.0,Si,Prestigio,No,Si,1.0,Viajar,0.09090909090909091,Prestigio,No,No
534,Femenino,0.1111111111111111,Urbana,Privada,0.6111111111111112,Humanidades,0.7321428571428571,0.33962264150943394,0.5166666666666667,0.45161290322580644,Si,<5k,No,Trabajo Propio,Local,Otros,Soltero,Ninguna,Si,0.5,0.8,No,Prestigio,Si,No,0.8,Tecnología,0.5454545454545454,Renta Económica,No,No
535,Masculino,0.0,Rural,Publica,0.6111111111111112,Ingenieria,0.48214285714285715,0.33962264150943394,0.8166666666666667,0.5161290322580645,Si,5k-10k,No,Beca,Foraneo,Amigos,Soltero,Ninguna,Si,0.6,0.4,No,Demanda Laboral,Si,Si,0.4,Deportes,0.36363636363636365,Prestigio,Si,No
536,Masculino,0.2222222222222222,Rural,Privada,0.4074074074074074,Humanidades,0.7321428571428571,0.2830188679245283,0.45,0.5483870967741935,Si,10k-20k,Si,Otro,Foraneo,Familia,Soltero,Ninguna,No,0.4,0.4,No,Demanda Laboral,No,No,0.4,Deportes,0.9090909090909091,Influencia Familiar,No,No
537,Masculino,0.1111111111111111,Rural,Publica,0.48148148148148145,Humanidades,0.625,0.6226415094339622,0.4666666666666667,0.7741935483870968,Si,10k-20k,Si,Beca,Foraneo,Solo,Casado,Ninguna,No,0.7,0.6,No,Sueldo,No,No,0.6,Viajar,0.8181818181818182,Prestigio,No,No
538,Femenino,0.3333333333333333,Urbana,Privada,0.5185185185185185,Humanidades,0.48214285714285715,0.24528301886792453,0.8833333333333333,0.5161290322580645,No,<5k,Si,Trabajo Propio,Foraneo,Familia,Casado,Visual,Si,0.4,0.6,No,Gusto Personal,No,Si,0.6,Viajar,0.8181818181818182,Renta Económica,No,No
539,Masculino,0.4444444444444444,Rural,Publica,0.7222222222222222,Arte,0.6785714285714286,0.5283018867924528,0.3,0.6451612903225806,Si,5k-10k,Si,Otro,Local,Otros,Soltero,Ninguna,No,0.2,0.4,Si,Prestigio,Si,Si,0.4,Deportes,0.2727272727272727,Prestigio,No,No
540,Femenino,0.2222222222222222,Rural,Privada,0.2037037037037037,Ciencias Naturales,0.5714285714285714,0.5283018867924528,0.5333333333333333,0.5483870967741935,No,10k-20k,No,Beca,Foraneo,Solo,Soltero,Ninguna,Si,0.4,0.6,No,Amigos/Familia,Si,No,0.6,Viajar,0.0,Prestigio,No,No
541,Masculino,0.1111111111111111,Urbana,Privada,0.5555555555555556,Humanidades,0.7678571428571429,0.5094339622641509,0.5666666666666667,0.45161290322580644,No,5k-10k,No,Padres,Foraneo,Otros,Soltero,Ninguna,No,0.2,0.0,Si,Demanda Laboral,Si,Si,0.0,Tecnología,0.09090909090909091,Prestigio,Si,Si
542,Femenino,0.4444444444444444,Rural,Publica,0.48148148148148145,Humanidades,0.5357142857142857,0.7169811320754716,0.6,0.6774193548387096,No,<5k,No,Padres,Local,Solo,Soltero,Ninguna,Si,0.4,0.6,Si,Demanda Laboral,No,No,0.6,Deportes,0.2727272727272727,Renta Económica,Si,Si
543,Masculino,0.5555555555555556,Urbana,Publica,0.5740740740740741,Ingenieria,0.8571428571428571,0.37735849056603776,0.31666666666666665,0.6129032258064516,No,<5k,No,Padres,Local,Amigos,Soltero,Ninguna,No,0.4,0.6,No,Gusto Personal,Si,No,0.6,Tecnología,0.9090909090909091,Prestigio,No,No
544,Femenino,0.3333333333333333,Rural,Privada,0.46296296296296297,Ingenieria,1.0,0.5094339622641509,0.31666666666666665,0.5806451612903226,Si,10k-20k,Si,Trabajo Propio,Local,Amigos,Soltero,Motriz,No,0.3,0.6,No,Sueldo,No,No,0.6,Deportes,0.45454545454545453,Renta Económica,Si,Si
545,Femenino,0.3333333333333333,Urbana,Privada,0.5555555555555556,Ciencias Sociales,0.44642857142857145,0.6037735849056604,0.6833333333333333,0.4838709677419355,Si,10k-20k,No,Beca,Local,Amigos,Soltero,Ninguna,Si,0.3,0.8,No,Prestigio,Si,Si,0.8,Tecnología,0.45454545454545453,Cercanía,Si,No
546,Masculino,0.1111111111111111,Urbana,Privada,0.5,Arte,0.39285714285714285,0.4716981132075472,0.5833333333333334,0.5806451612903226,Si,5k-10k,Si,Padres,Local,Solo,Casado,Ninguna,Si,0.3,0.8,No,Gusto Personal,Si,No,0.8,Tecnología,0.18181818181818182,Vocación,No,Si
547,Femenino,0.3333333333333333,Rural,Publica,0.6111111111111112,Ingenieria,0.6785714285714286,0.5660377358490566,0.45,0.45161290322580644,No,5k-10k,Si,Beca,Local,Otros,Soltero,Visual,Si,0.2,0.8,No,Gusto Personal,No,Si,0.8,Lectura,0.45454545454545453,Vocación,Si,Si
548,Masculino,0.0,Rural,Privada,0.6851851851851852,Ingenieria,0.5892857142857143,0.4528301886792453,0.6166666666666667,0.3225806451612903,No,5k-10k,Si,Padres,Foraneo,Familia,Soltero,Ninguna,Si,0.6,0.6,No,Demanda Laboral,Si,No,0.6,Deportes,0.6363636363636364,Renta Económica,No,No
549,Masculino,0.4444444444444444,Urbana,Privada,0.46296296296296297,Arte,0.3392857142857143,0.8679245283018868,0.5833333333333334,0.2903225806451613,No,5k-10k,No,Otro,Foraneo,Otros,Soltero,Ninguna,Si,0.3,0.6,No,Gusto Personal,No,Si,0.6,Deportes,0.18181818181818182,Vocación,No,Si
550,Masculino,0.1111111111111111,Urbana,Publica,0.5740740740740741,Ingenieria,0.8928571428571429,0.5471698113207547,0.5666666666666667,0.5161290322580645,No,>20k,No,Beca,Local,Otros,Soltero,Ninguna,No,0.5,0.8,No,Gusto Personal,Si,Si,0.8,Deportes,0.9090909090909091,Prestigio,Si,No
551,Femenino,0.2222222222222222,Rural,Privada,0.24074074074074073,Ciencias Sociales,0.6071428571428571,0.6415094339622641,0.5666666666666667,0.41935483870967744,Si,5k-10k,Si,Trabajo Propio,Local,Otros,Casado,Ninguna,No,0.6,0.8,No,Amigos/Familia,No,Si,0.8,Viajar,0.5454545454545454,Influencia Familiar,Si,No
552,Femenino,0.2222222222222222,Urbana,Privada,0.6111111111111112,Ingenieria,0.5714285714285714,0.5283018867924528,0.6333333333333333,0.7096774193548387,Si,5k-10k,Si,Trabajo Propio,Foraneo,Otros,Casado,Ninguna,No,0.5,0.2,No,Amigos/Familia,Si,Si,0.2,Viajar,0.36363636363636365,Renta Económica,No,No
553,Femenino,0.3333333333333333,Rural,Publica,0.5185185185185185,Ingenieria,0.375,0.18867924528301888,0.55,0.45161290322580644,No,5k-10k,No,Beca,Foraneo,Amigos,Soltero,Ninguna,No,0.2,0.4,No,Amigos/Familia,No,Si,0.4,Viajar,0.5454545454545454,Prestigio,No,No
554,Femenino,0.2222222222222222,Rural,Publica,0.7037037037037037,Ciencias Naturales,0.8214285714285714,0.8867924528301887,0.35,0.3548387096774194,Si,10k-20k,No,Beca,Foraneo,Familia,Soltero,Ninguna,Si,0.4,0.8,No,Sueldo,Si,Si,0.8,Tecnología,0.45454545454545453,Prestigio,Si,Si
555,Masculino,0.3333333333333333,Urbana,Publica,0.25925925925925924,Arte,0.44642857142857145,0.41509433962264153,0.5333333333333333,0.41935483870967744,Si,>20k,No,Trabajo Propio,Local,Otros,Soltero,Cognitiva,Si,0.5,0.8,Si,Gusto Personal,Si,No,0.8,Deportes,0.5454545454545454,Vocación,No,No
556,Femenino,0.4444444444444444,Rural,Privada,0.4074074074074074,Ciencias Sociales,0.44642857142857145,0.6981132075471698,0.6166666666666667,0.3225806451612903,No,10k-20k,Si,Otro,Foraneo,Solo,Soltero,Ninguna,Si,0.1,0.8,Si,Amigos/Familia,No,No,0.8,Deportes,0.2727272727272727,Renta Económica,Si,No
557,Masculino,0.0,Rural,Privada,0.6666666666666666,Arte,0.8571428571428571,0.49056603773584906,0.4,0.6774193548387096,No,10k-20k,No,Trabajo Propio,Foraneo,Solo,Soltero,Ninguna,No,0.2,0.2,Si,Demanda Laboral,No,Si,0.2,Viajar,0.36363636363636365,Vocación,Si,Si
558,Femenino,0.0,Rural,Privada,0.4444444444444444,Ciencias Sociales,0.9107142857142857,0.5471698113207547,0.8833333333333333,0.45161290322580644,No,5k-10k,No,Beca,Foraneo,Familia,Soltero,Visual,No,0.5,0.8,No,Gusto Personal,No,Si,0.8,Viajar,0.18181818181818182,Cercanía,No,No
559,Femenino,0.5555555555555556,Rural,Publica,0.6481481481481481,Arte,0.23214285714285715,0.7547169811320755,0.5333333333333333,0.4838709677419355,No,5k-10k,No,Beca,Local,Amigos,Casado,Ninguna,No,0.3,0.6,No,Sueldo,No,No,0.6,Lectura,0.36363636363636365,Prestigio,No,Si
560,Masculino,0.6666666666666666,Rural,Publica,0.5,Ciencias Sociales,0.48214285714285715,0.5283018867924528,0.6666666666666666,0.25806451612903225,Si,5k-10k,Si,Beca,Foraneo,Solo,Divorciado,Ninguna,No,0.2,0.6,Si,Amigos/Familia,No,Si,0.6,Tecnología,0.36363636363636365,Cercanía,No,No
561,Masculino,0.0,Urbana,Privada,0.4444444444444444,Ciencias Naturales,0.48214285714285715,0.37735849056603776,0.75,0.6451612903225806,No,>20k,No,Beca,Local,Otros,Soltero,Ninguna,Si,0.4,0.4,No,Prestigio,No,Si,0.4,Deportes,0.36363636363636365,Renta Económica,No,Si
562,Femenino,0.4444444444444444,Rural,Privada,0.6296296296296297,Humanidades,0.7678571428571429,0.4716981132075472,0.6833333333333333,0.25806451612903225,Si,5k-10k,No,Beca,Foraneo,Amigos,Soltero,Ninguna,Si,0.3,0.8,No,Sueldo,Si,Si,0.8,Arte,0.45454545454545453,Vocación,No,No
563,Femenino,0.1111111111111111,Rural,Privada,0.5555555555555556,Arte,0.5714285714285714,0.49056603773584906,0.7666666666666667,0.3548387096774194,No,5k-10k,No,Beca,Local,Amigos,Soltero,Ninguna,No,0.6,0.8,No,Gusto Personal,No,Si,0.8,Deportes,0.6363636363636364,Influencia Familiar,Si,No
564,Masculino,0.4444444444444444,Urbana,Publica,0.6851851851851852,Ciencias Sociales,0.5357142857142857,0.5094339622641509,0.6333333333333333,0.5483870967741935,No,<5k,Si,Otro,Local,Otros,Soltero,Ninguna,No,0.5,0.4,Si,Amigos/Familia,No,Si,0.4,Viajar,0.36363636363636365,Cercanía,No,Si
565,Masculino,0.4444444444444444,Rural,Publica,0.3148148148148148,Humanidades,0.5357142857142857,0.4528301886792453,0.5666666666666667,0.5483870967741935,No,5k-10k,No,Otro,Local,Solo,Soltero,Ninguna,No,0.3,0.8,Si,Sueldo,No,Si,0.8,Tecnología,0.45454545454545453,Influencia Familiar,No,Si
566,Femenino,0.0,Rural,Publica,0.6666666666666666,Ingenieria,0.5714285714285714,0.5471698113207547,0.5833333333333334,0.5161290322580645,Si,5k-10k,No,Trabajo Propio,Local,Otros,Casado,Ninguna,No,0.5,0.8,Si,Amigos/Familia,Si,Si,0.8,Viajar,0.36363636363636365,Prestigio,No,Si
567,Femenino,0.6666666666666666,Rural,Privada,0.09259259259259259,Ciencias Sociales,1.0,0.5471698113207547,0.45,0.45161290322580644,Si,10k-20k,No,Beca,Foraneo,Otros,Soltero,Ninguna,No,0.4,0.8,No,Amigos/Familia,No,No,0.8,Tecnología,0.36363636363636365,Influencia Familiar,Si,No
568,Masculino,0.3333333333333333,Rural,Privada,0.6111111111111112,Ingenieria,0.5535714285714286,0.3584905660377358,0.3333333333333333,0.4838709677419355,Si,5k-10k,No,Otro,Local,Otros,Soltero,Motriz,Si,0.5,0.8,No,Prestigio,Si,No,0.8,Arte,0.5454545454545454,Prestigio,Si,No
569,Masculino,0.0,Rural,Publica,0.24074074074074073,Humanidades,0.625,0.4716981132075472,0.7833333333333333,0.7419354838709677,No,10k-20k,No,Beca,Foraneo,Solo,Soltero,Ninguna,Si,0.3,0.8,No,Gusto Personal,No,No,0.8,Tecnología,0.9090909090909091,Vocación,No,No
570,Femenino,0.4444444444444444,Urbana,Privada,0.5370370370370371,Ciencias Sociales,0.9642857142857143,0.7169811320754716,0.26666666666666666,0.5483870967741935,No,5k-10k,No,Trabajo Propio,Local,Amigos,Soltero,Ninguna,Si,0.6,0.4,Si,Sueldo,No,Si,0.4,Deportes,0.36363636363636365,Cercanía,Si,No
571,Femenino,0.3333333333333333,Rural,Publica,0.2777777777777778,Ciencias Sociales,0.6785714285714286,0.5094339622641509,0.38333333333333336,0.0967741935483871,No,<5k,Si,Beca,Local,Solo,Soltero,Ninguna,Si,0.7,0.8,No,Sueldo,No,Si,0.8,Arte,0.18181818181818182,Influencia Familiar,Si,No
572,Masculino,0.1111111111111111,Rural,Publica,0.3888888888888889,Ciencias Sociales,0.6785714285714286,0.5471698113207547,0.5,0.5161290322580645,Si,5k-10k,No,Beca,Local,Otros,Soltero,Ninguna,No,0.1,0.8,No,Amigos/Familia,Si,Si,0.8,Tecnología,0.6363636363636364,Prestigio,No,Si
573,Masculino,0.2222222222222222,Urbana,Publica,0.4444444444444444,Ciencias Naturales,0.30357142857142855,0.5471698113207547,0.7,0.7419354838709677,Si,<5k,Si,Beca,Foraneo,Otros,Soltero,Ninguna,Si,0.4,0.6,Si,Gusto Personal,Si,Si,0.6,Viajar,0.18181818181818182,Cercanía,No,Si
574,Femenino,0.4444444444444444,Rural,Publica,0.09259259259259259,Ingenieria,0.6607142857142857,0.4339622641509434,0.3333333333333333,0.7741935483870968,No,10k-20k,No,Trabajo Propio,Foraneo,Otros,Casado,Ninguna,Si,0.3,0.6,Si,Amigos/Familia,Si,No,0.6,Arte,0.18181818181818182,Prestigio,No,No
575,Masculino,0.2222222222222222,Urbana,Privada,0.25925925925925924,Humanidades,0.875,0.5283018867924528,0.5,0.3548387096774194,Si,<5k,No,Otro,Foraneo,Familia,Soltero,Ninguna,Si,0.4,0.6,Si,Demanda Laboral,No,No,0.6,Tecnología,0.45454545454545453,Renta Económica,Si,Si
576,Femenino,0.4444444444444444,Urbana,Privada,0.4444444444444444,Arte,0.6607142857142857,0.32075471698113206,0.3,0.5161290322580645,No,>20k,No,Beca,Foraneo,Solo,Soltero,Ninguna,Si,0.2,0.6,No,Gusto Personal,No,Si,0.6,Arte,0.45454545454545453,Prestigio,Si,No
577,Masculino,0.7777777777777778,Rural,Privada,0.5185185185185185,Ciencias Sociales,0.625,0.5094339622641509,0.65,0.6129032258064516,No,5k-10k,No,Padres,Local,Familia,Soltero,Ninguna,No,0.7,1.0,Si,Amigos/Familia,No,No,1.0,Deportes,0.6363636363636364,Influencia Familiar,Si,No
578,Femenino,0.1111111111111111,Urbana,Privada,0.46296296296296297,Arte,0.5357142857142857,0.6226415094339622,0.26666666666666666,0.2903225806451613,No,5k-10k,No,Otro,Local,Familia,Soltero,Ninguna,Si,0.5,1.0,Si,Demanda Laboral,Si,No,1.0,Deportes,0.6363636363636364,Vocación,Si,No
579,Masculino,0.3333333333333333,Rural,Publica,0.5555555555555556,Humanidades,0.75,0.5471698113207547,0.6166666666666667,0.5806451612903226,No,5k-10k,Si,Beca,Local,Solo,Soltero,Ninguna,Si,0.5,0.8,No,Gusto Personal,Si,Si,0.8,Viajar,0.18181818181818182,Renta Económica,No,No
580,Femenino,0.8888888888888888,Urbana,Privada,0.4444444444444444,Ciencias Naturales,0.5535714285714286,0.6415094339622641,0.55,0.5483870967741935,Si,5k-10k,No,Padres,Local,Otros,Soltero,Ninguna,Si,0.4,0.8,Si,Gusto Personal,No,No,0.8,Arte,0.36363636363636365,Cercanía,No,Si
581,Femenino,0.4444444444444444,Urbana,Privada,0.5925925925925926,Arte,0.8035714285714286,0.6792452830188679,0.6333333333333333,0.3870967741935484,No,10k-20k,Si,Beca,Foraneo,Otros,Casado,Ninguna,Si,0.4,0.6,Si,Amigos/Familia,Si,No,0.6,Arte,0.6363636363636364,Influencia Familiar,No,Si
582,Femenino,0.2222222222222222,Urbana,Privada,0.42592592592592593,Arte,0.4107142857142857,0.5283018867924528,0.7333333333333333,0.3225806451612903,No,10k-20k,No,Otro,Foraneo,Amigos,Divorciado,Ninguna,No,0.3,0.6,Si,Sueldo,No,Si,0.6,Deportes,0.6363636363636364,Prestigio,No,No
583,Masculino,0.2222222222222222,Urbana,Privada,0.5370370370370371,Ciencias Sociales,0.5892857142857143,0.24528301886792453,0.6833333333333333,0.41935483870967744,No,5k-10k,No,Beca,Local,Amigos,Casado,Ninguna,No,0.4,0.8,Si,Sueldo,Si,Si,0.8,Tecnología,0.5454545454545454,Vocación,Si,Si
584,Femenino,0.2222222222222222,Rural,Privada,0.5370370370370371,Ingenieria,0.6428571428571429,0.7735849056603774,0.6833333333333333,0.41935483870967744,Si,5k-10k,No,Trabajo Propio,Foraneo,Familia,Soltero,Ninguna,Si,0.4,0.4,No,Prestigio,No,No,0.4,Arte,0.36363636363636365,Renta Económica,No,Si
585,Masculino,0.3333333333333333,Rural,Privada,0.5370370370370371,Humanidades,0.6071428571428571,0.4339622641509434,0.38333333333333336,0.3548387096774194,No,5k-10k,Si,Padres,Foraneo,Solo,Soltero,Ninguna,Si,0.5,0.8,No,Amigos/Familia,No,No,0.8,Deportes,0.45454545454545453,Cercanía,Si,No
586,Masculino,0.3333333333333333,Urbana,Privada,0.35185185185185186,Humanidades,0.9107142857142857,0.5471698113207547,0.8166666666666667,0.5806451612903226,Si,5k-10k,No,Padres,Local,Solo,Soltero,Ninguna,No,0.7,0.0,Si,Prestigio,Si,Si,0.0,Deportes,0.36363636363636365,Renta Económica,No,No
587,Masculino,0.3333333333333333,Urbana,Publica,0.7037037037037037,Ciencias Naturales,0.6428571428571429,0.49056603773584906,0.4166666666666667,0.5161290322580645,Si,>20k,Si,Beca,Foraneo,Amigos,Soltero,Ninguna,No,0.4,0.8,Si,Prestigio,No,Si,0.8,Tecnología,0.45454545454545453,Prestigio,Si,No
588,Masculino,0.2222222222222222,Rural,Privada,0.46296296296296297,Ciencias Naturales,0.7321428571428571,0.39622641509433965,0.55,0.25806451612903225,Si,5k-10k,Si,Otro,Local,Solo,Casado,Ninguna,Si,0.4,0.4,Si,Demanda Laboral,No,No,0.4,Tecnología,0.2727272727272727,Vocación,No,No
589,Masculino,0.4444444444444444,Urbana,Privada,0.6111111111111112,Ciencias Sociales,0.4642857142857143,0.5660377358490566,0.6,0.5161290322580645,Si,10k-20k,No,Padres,Local,Otros,Soltero,Ninguna,Si,0.4,1.0,Si,Prestigio,Si,Si,1.0,Arte,0.18181818181818182,Cercanía,Si,No
590,Masculino,0.2222222222222222,Urbana,Publica,0.4444444444444444,Arte,0.5357142857142857,0.41509433962264153,0.36666666666666664,0.5483870967741935,No,<5k,Si,Beca,Local,Amigos,Casado,Ninguna,Si,0.6,0.4,Si,Sueldo,Si,Si,0.4,Lectura,0.36363636363636365,Cercanía,No,Si
591,Masculino,0.4444444444444444,Urbana,Publica,0.5370370370370371,Ciencias Sociales,0.7857142857142857,0.1509433962264151,0.5666666666666667,0.1935483870967742,Si,<5k,Si,Trabajo Propio,Local,Otros,Soltero,Ninguna,No,0.4,0.8,Si,Sueldo,Si,Si,0.8,Deportes,0.18181818181818182,Influencia Familiar,Si,Si
592,Femenino,0.0,Rural,Publica,0.2962962962962963,Arte,0.8571428571428571,0.2641509433962264,0.3333333333333333,0.41935483870967744,No,>20k,No,Beca,Local,Amigos,Soltero,Ninguna,Si,0.2,0.6,No,Demanda Laboral,No,No,0.6,Viajar,0.7272727272727273,Renta Económica,Si,No
593,Femenino,0.0,Urbana,Privada,0.6481481481481481,Ingenieria,0.6071428571428571,0.4528301886792453,0.4,0.6774193548387096,Si,10k-20k,No,Trabajo Propio,Local,Solo,Soltero,Ninguna,No,0.4,1.0,No,Prestigio,Si,Si,1.0,Arte,0.36363636363636365,Cercanía,No,No
594,Masculino,0.3333333333333333,Urbana,Publica,0.5740740740740741,Ciencias Sociales,0.5357142857142857,0.4716981132075472,0.6166666666666667,0.4838709677419355,Si,<5k,No,Beca,Local,Solo,Soltero,Ninguna,No,0.4,0.6,No,Demanda Laboral,No,No,0.6,Deportes,0.18181818181818182,Prestigio,No,Si
595,Masculino,0.3333333333333333,Rural,Privada,0.42592592592592593,Humanidades,0.7321428571428571,0.6226415094339622,0.9,0.3225806451612903,Si,5k-10k,Si,Trabajo Propio,Foraneo,Familia,Soltero,Ninguna,No,0.4,0.8,Si,Demanda Laboral,No,No,0.8,Lectura,0.6363636363636364,Prestigio,No,No
596,Masculino,0.4444444444444444,Urbana,Privada,0.7592592592592593,Arte,0.3392857142857143,0.7924528301886793,0.5666666666666667,0.2903225806451613,No,10k-20k,Si,Padres,Foraneo,Solo,Soltero,Ninguna,No,0.3,0.6,Si,Gusto Personal,Si,No,0.6,Viajar,0.5454545454545454,Cercanía,No,Si
597,Masculino,0.1111111111111111,Rural,Privada,0.2777777777777778,Arte,0.7142857142857143,0.7547169811320755,0.7,0.6774193548387096,No,<5k,Si,Beca,Foraneo,Otros,Soltero,Ninguna,No,0.4,0.6,Si,Demanda Laboral,Si,Si,0.6,Tecnología,0.36363636363636365,Vocación,No,No
598,Masculino,0.2222222222222222,Rural,Publica,0.5,Ciencias Naturales,0.5535714285714286,0.9811320754716981,0.5,0.41935483870967744,Si,<5k,Si,Beca,Local,Amigos,Soltero,Ninguna,Si,0.4,0.2,No,Gusto Personal,Si,No,0.2,Viajar,0.45454545454545453,Prestigio,Si,No
599,Masculino,0.0,Rural,Privada,0.5925925925925926,Ciencias Sociales,0.7857142857142857,0.24528301886792453,0.65,0.3870967741935484,No,<5k,Si,Padres,Foraneo,Familia,Soltero,Ninguna,No,0.5,0.8,No,Demanda Laboral,No,No,0.8,Lectura,0.2727272727272727,Vocación,Si,Si
600,Masculino,0.5555555555555556,Urbana,Publica,0.5740740740740741,Ciencias Sociales,0.8035714285714286,0.5471698113207547,0.5333333333333333,0.4838709677419355,Si,10k-20k,No,Otro,Local,Amigos,Soltero,Ninguna,No,0.3,0.8,No,Gusto Personal,Si,Si,0.8,Deportes,0.6363636363636364,Renta Económica,Si,Si
601,Masculino,0.0,Rural,Publica,0.1111111111111111,Ciencias Naturales,0.875,0.41509433962264153,0.9166666666666666,0.5806451612903226,No,>20k,No,Padres,Local,Solo,Soltero,Ninguna,No,0.4,0.8,Si,Sueldo,Si,Si,0.8,Lectura,0.5454545454545454,Influencia Familiar,No,No
602,Femenino,0.4444444444444444,Rural,Publica,0.8333333333333334,Humanidades,0.5714285714285714,0.49056603773584906,0.5166666666666667,0.25806451612903225,Si,5k-10k,No,Beca,Foraneo,Solo,Soltero,Ninguna,No,0.4,0.8,Si,Amigos/Familia,Si,No,0.8,Arte,0.5454545454545454,Renta Económica,No,No
603,Femenino,0.3333333333333333,Rural,Publica,0.4444444444444444,Humanidades,0.23214285714285715,0.6226415094339622,0.6333333333333333,0.41935483870967744,No,5k-10k,Si,Trabajo Propio,Foraneo,Solo,Soltero,Ninguna,No,0.5,0.6,No,Demanda Laboral,No,No,0.6,Arte,0.7272727272727273,Cercanía,No,No
